url_baza,url_strony,n_strony,id_oferty,tytul_oferty,link_oferty,oferta_cena,oferta_waluta,oferta_miejscowosc,oferta_rocznik,oferta_przebieg,oferta_pojemnosc,oferta_paliwo
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6107925678,Audi A3,https://www.otomoto.pl/oferta/audi-a3-1-6-mpi-serwis-grzane-fotele-2-kpl-kol-certyfikat-prezentacja-video-ID6Fmeui.html,26900,PLN,Garwolin (Mazowieckie),2010,206248,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108045568,Audi A3 2.0 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-8p-2-0-tdi-xenon-doinwestowana-zadbany-egzemplarz-ID6FmJG0.html,13700,PLN,Wrocław (Dolnośląskie),2004,340000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6107063507,Audi A3 1.6 FSI Attraction,https://www.otomoto.pl/oferta/audi-a3-8p-ID6FiCcj.html,22800,PLN,Leszno (Wielkopolskie),2007,232000,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6107925162,Audi A3 1.6 Sportback Ambiente,https://www.otomoto.pl/oferta/audi-a3-piekna-1-6-mpi-102-km-sportback-serwis-z-niemiec-ID6FmelY.html,26900,PLN,Ostrów Mazowiecka (Mazowieckie),2008,173000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108432044,Audi A3 2.0 TFSI Sportback S tronic Ambition,https://www.otomoto.pl/oferta/audi-a3-2-0-tfsi-sportback-s-tronic-automat-mozliwa-zamiana-ID6Fomdu.html,19999,PLN,Konopiska (Śląskie),2005,306000,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108044932,Audi A3 2.0 FSI Attraction,https://www.otomoto.pl/oferta/audi-a3-2-0-benzyna-panorama-czarny-sufit-ID6FmJwK.html,17900,PLN,Białowieża-Suliszów (Opolskie),2005,226255,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108392064,Audi A3 2.0 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-xenon-alu-po-serwisie-ID6FobOE.html,24900,PLN,Łagów (Świętokrzyskie),2007,250000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108044863,Audi A3 2.0 TDI Sportback DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-lift-xenon-navi-mmi-oryginalny-lakier-ID6FmJuD.html,35900,PLN,Kielce (Świętokrzyskie),2011,199800,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6098033974,Audi A3,https://www.otomoto.pl/oferta/audi-a3-1-9-tdi-105km-ID6EGJcG.html,13700,PLN,Żerniki Górne (Świętokrzyskie),2004,287416,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108430538,Audi A3 2.0 TDI DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-2-0tdi140psbi-xenonkubelkialubez-wypadekzadbanybez-wkladuraty-ID6FolPc.html,31900,PLN,Limanowa (Małopolskie),2009,310000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6107919211,Audi A3 1.9 TDI Sportback DPF S line Sportpaket (plus),https://www.otomoto.pl/oferta/audi-a3-s-linelift1-9-tdixenon241-tys-kmimportslicznymegazadbany-ID6FmcNZ.html,29500,PLN,Gostynin (Mazowieckie),2008,241200,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108576195,Audi A3 1.6 S line Sportpaket (plus),https://www.otomoto.pl/oferta/audi-a3-idealny-1-6-sr-alu-18-cali-skory-s-line-grzane-siedzeni-parktronik-ID6FoXIw.html,14999,PLN,Poznań (Wielkopolskie),2003,223000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6105728434,Audi A3 1.4 TFSI Ambition,https://www.otomoto.pl/oferta/audi-a3-lift-climatronic-125km-polecam-gwarancja-zakup-door-to-door-ID6Fd0SS.html,26900,PLN,Płońsk (Mazowieckie),2009,191000,1395,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6107079974,Audi A3 1.6 Attraction,https://www.otomoto.pl/oferta/audi-a3-ID6FiGtU.html,16500,PLN,Łódź (Łódzkie),2003,338000,1595,Benzyna+LPG
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108429379,Audi A3 2.0 FSI Attraction Tiptr,https://www.otomoto.pl/oferta/audi-a3-sportback-z-niemiec-oryginalny-przebieg-super-stan-polecam-ID6Folvw.html,20900,PLN,Jedwabno (Warmińsko-mazurskie),2006,177000,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108043271,Audi A3 2.0 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-sportback-2-0tdi-140km-klima-alu17-bardzo-zadbana-ID6FmJ4X.html,19900,PLN,Pińczów (Świętokrzyskie),2006,337200,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6106589243,Audi A3 1.9 TDI Sportback DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-1-9-tdi-oplacony-serwisowany-bezwypadkowy-polecam-ID6FgCOT.html,23800,PLN,Myszków (Śląskie),2008,250000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6106660415,Audi A3 1.6 TDI DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-lift-1-6-tdi-oplacony-serwisowany-bezwypadkowy-polecam-ID6FgWkP.html,29500,PLN,Myszków (Śląskie),2009,237000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6104034760,Audi A3,https://www.otomoto.pl/oferta/audi-a3-ID6F5Uhy.html,31700,PLN,Kraków (Małopolskie),2011,208057,1395,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6097398755,Audi A3 2.0 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-ID6EE3Xd.html,18900,PLN,Włocławek (Kujawsko-pomorskie),2006,231007,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6104964264,Audi A3 1.6 FSI Ambiente,https://www.otomoto.pl/oferta/audi-a3-a3-8p-pierwszy-wlasciciel-ID6F9O5y.html,16900,PLN,Rokitno (Śląskie),2005,217000,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6106454092,Audi A3 1.6 Ambition,https://www.otomoto.pl/oferta/audi-a3-1-6-mpi-102km-climatronic-podgrzewane-fotele-stan-super-ID6Fg3F2.html,22900,PLN,Miechów (Małopolskie),2006,216657,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108819390,Audi A3 1.6 Ambition,https://www.otomoto.pl/oferta/audi-a3-1-6-mpi-102km-czarna-skora-klimatronic-alu17-szwajcar-ID6FpYZ0.html,7297,PLN,Jasienica (Śląskie),2003,229669,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108819343,Audi A3 1.6 Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-1-6-2006-rok-ID6FpYYf.html,17500,PLN,Tarnowskie Góry (Śląskie),2006,254000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108818925,Audi A3 1.6 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-1-6tdi-105km-navi-grzane-fotele-tempomat-klimatronic-oplacony-ID6FpYRw.html,28900,PLN,Kiedrzyn (Mazowieckie),2010,192000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108321609,Audi A3 1.6 Ambiente,https://www.otomoto.pl/oferta/audi-a3-audi-a3-sportback-1-6-ID6FnTuh.html,22000,PLN,Kiełczów (Dolnośląskie),2005,278000,1595,Benzyna+LPG
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108818381,Audi A3 1.6 Limited Edition,https://www.otomoto.pl/oferta/audi-a3-piekne-audi-led-bixenon-8p-lifting-warte-uwagi-ID6FpYIJ.html,29000,PLN,Ciechanów (Mazowieckie),2011,213100,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108042563,Audi A3 2.0 TDI Sportback DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-2-0-tdi-140km-doinwestowany-niemcy-ID6FmITx.html,30900,PLN,Inowrocław (Kujawsko-pomorskie),2012,241222,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6107921085,Audi A3 2.0 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-2-0tdi-140km-2008r-5-drzwi-sportback-6-biegow-super-stan-nowy-rozrzad-ID6Fmdid.html,24900,PLN,Kraśnik (Lubelskie),2008,232000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6107112059,Audi A3 2.0 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-sprzedam-audi-a3-sportback-2-0-tdi-diesel-2007-ID6FiOPp.html,23500,PLN,Rokietnica (Wielkopolskie),2007,185000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108042217,Audi A3 1.9 TDI Ambiente,https://www.otomoto.pl/oferta/audi-a3-1-9-tdi-sportback-panorama-navi-ID6FmINX.html,17900,PLN,Kostrzyn (Wielkopolskie),2007,225000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=8,8,6108042254,Audi A3 2.0T FSI Quattro Ambiente,https://www.otomoto.pl/oferta/audi-a3-2005r-2-0-fsi-200-ps-quatrro-4x4-ID6FmIOy.html,9900,PLN,Żywiec (Śląskie),2005,163000,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6107171955,Audi A3 2.0 TDI Sportback DPF S line Sportpaket,https://www.otomoto.pl/oferta/audi-a3-ID6Fj4pt.html,45500,PLN,Mogilno (Kujawsko-pomorskie),2012,159000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6108568555,Audi A3 1.9 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-fabrycznie-bez-dpf-ID6FoWJh.html,16500,PLN,Toruń (Kujawsko-pomorskie),2006,329000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6106847009,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-2-0-tdi-dsg-ID6FhHSp.html,17500,PLN,Oborniki Śląskie (Dolnośląskie),2004,336000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6108041112,Audi A3 1.4 TFSI Ambiente,https://www.otomoto.pl/oferta/audi-a3-audi-a3-niski-przebieg-ID6FmIv8.html,32900,PLN,Wolbrom (Małopolskie),2011,131000,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6107920264,Audi A3 1.6 Attraction,https://www.otomoto.pl/oferta/audi-a3-1-6-102-konie-benzyna-alu-19-klimatronik-x2-piekne-czarne-audi-a3-ID6Fmd4Y.html,18900,PLN,Sosnowiec (Śląskie),2006,243232,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6107656990,Audi A3 1.9 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-1-9-tdi-ambition-ID6Fl6AC.html,19500,PLN,Zabierzów (Małopolskie),2006,265830,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6108815265,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-2009-2-0-tdi-170km-common-rail-ID6FpXUt.html,32900,PLN,Wałbrzych (Dolnośląskie),2009,164000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6108564049,Audi A3 1.6 FSI Attraction,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-s-line-panorama-ID6FoUyB.html,26900,PLN,Starogard Gdański (Pomorskie),2006,260000,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6107919232,Audi A3 1.4 TFSI Edycja Specjalna,https://www.otomoto.pl/oferta/audi-a3-1-4-benzyna-125km-webasto-sportowe-fotele-czujniki-parkowania-ID6FmcOk.html,36900,PLN,Rypin (Kujawsko-pomorskie),2011,164000,1395,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6107987657,Audi A3,https://www.otomoto.pl/oferta/audi-a3-1-9-tdi-105km-sportback-2008r-ID6FmuBX.html,11000,PLN,Kraków (Małopolskie),2008,241000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6107279663,Audi A3 1.9 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-2008r-najlepszy-1-9-tdi-105km-super-stanalufelgi-gwarancja-zamiana-ID6FjvqH.html,23900,PLN,Świdnica (Dolnośląskie),2006,275000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6108415065,Audi A3 2.0 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-100-bezwypadkowy-s-line-bi-xenon-navi-mmi-kamera-stan-idealny-ID6FohND.html,36600,PLN,Wrocław (Dolnośląskie),2011,217000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6108414546,Audi A3 2.0 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-2-0-tdi-140km-zadbana-relingi-klimatronik-kubelkizarejestrowana-ID6FohFg.html,19900,PLN,Radom (Mazowieckie),2006,255000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6108318148,Audi A3 2.0 TDI DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-ogloszenie-prywatne-2-0tdi-nowe-filtry-i-olej-zapraszam-do-ogladania-ID6FnSAs.html,32000,PLN,Kraków (Małopolskie),2010,321000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=9,9,6105726575,Audi A3 2.0 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-2-0-tdi-140km-ledy-navi-alu-klima-ID6Fd0oT.html,26900,PLN,Ostrów Mazowiecka (Mazowieckie),2008,291000,1968,Diesel
